Date,Open,High,Low,Close,Adj Close,Volume
11/28/06,91.239998,91.25,90.760002,91.139999,59.449383,1466300
11/29/06,91.300003,91.360001,90.910004,90.93,59.312447,1206400
11/30/06,91.269997,91.629997,91.139999,91.529999,59.7038,1428600
12/1/06,91.279999,91.800003,91.150002,91.419998,59.855686,1156000
12/4/06,91.300003,91.620003,91.220001,91.580002,59.960449,460700
12/5/06,91.360001,91.519997,91,91.150002,59.67894,1833700
12/6/06,91.029999,91.18,90.889999,90.970001,59.561001,936100
12/7/06,90.989998,91.089996,90.75,90.900002,59.515198,739200
12/8/06,90.849998,90.970001,90.190002,90.239998,59.083088,2090300
12/11/06,90.629997,90.739998,90.510002,90.629997,59.338474,727700
12/12/06,90.730003,90.970001,90.449997,90.82,59.462864,802800
12/13/06,90.309998,90.349998,89.82,90.010002,58.932514,1217900
12/14/06,89.82,89.900002,89.599998,89.68,58.716461,687600
12/15/06,90.580002,90.660004,89.599998,89.730003,58.749187,1162100
12/18/06,89.720001,89.839996,89.589996,89.760002,58.768845,441400
12/19/06,89.510002,89.809998,89.510002,89.639999,58.690334,930700
12/20/06,89.650002,89.68,89.550003,89.629997,58.683701,336800
12/21/06,89.709999,90.190002,89.599998,90.080002,58.97834,770700
12/22/06,89.830002,89.849998,89.209999,89.389999,58.526577,1433200
12/26/06,89.449997,89.690002,89.360001,89.660004,58.703392,496200
12/27/06,89.279999,89.330002,88.699997,88.699997,58.27174,840700
12/28/06,88.900002,88.959999,88.059998,88.5,58.140358,1080200
12/29/06,88.349998,88.550003,88.209999,88.43,58.09436,775500
1/3/07,89.220001,89.459999,88.660004,89.059998,58.508255,1870400
1/4/07,89.220001,89.650002,89.220001,89.599998,58.862999,1697000
1/5/07,88.800003,89.400002,88.75,89.209999,58.606789,1298400
1/8/07,89.120003,89.370003,89.050003,89.370003,58.711914,414200
1/9/07,89.480003,89.480003,89.220001,89.370003,58.711914,481500
1/10/07,89.07,89.129997,88.879997,88.970001,58.449089,519600
1/11/07,88.790001,88.800003,88.260002,88.449997,58.107529,1293500
1/12/07,88.150002,88.839996,87.900002,88.040001,57.83815,846300
1/16/07,88.230003,88.239998,88.029999,88.230003,57.962994,702800
1/17/07,88.209999,88.269997,87.82,87.959999,57.785572,724200
1/18/07,87.940002,88.279999,87.779999,88.230003,57.962994,918300
1/19/07,88.150002,88.150002,87.870003,87.989998,57.80529,882500
1/22/07,88.150002,88.330002,88.120003,88.199997,57.943279,432000
1/23/07,88.019997,88.050003,87.57,87.620003,57.56226,1096800
1/24/07,87.660004,87.699997,87.5,87.610001,57.55566,463700
1/25/07,87.449997,87.470001,86.879997,86.980003,57.141815,1397000
1/26/07,86.779999,87.080002,86.650002,86.910004,57.095795,1576800
1/29/07,87.059998,87.099998,86.599998,86.720001,56.970966,1015300
1/30/07,86.889999,86.910004,86.760002,86.82,57.036644,1295100
1/31/07,86.699997,87.610001,86.699997,87.550003,57.516243,2078000
2/1/07,87.650002,87.760002,87,87.089996,57.446945,986200
2/2/07,87.080002,87.389999,87.080002,87.199997,57.519547,814700
2/5/07,87.400002,87.459999,87.160004,87.32,57.598705,395500
2/6/07,87.199997,87.830002,87.160004,87.800003,57.915287,770500
2/7/07,87.900002,88.120003,87.839996,88.059998,58.086773,836200
2/8/07,87.989998,88.309998,87.910004,88.129997,58.132988,980200
2/9/07,87.889999,87.919998,87.550003,87.629997,57.803173,878300
2/12/07,87.489998,87.650002,87.330002,87.43,57.671265,467600
2/13/07,87.489998,87.489998,87.199997,87.239998,57.545898,1310600
2/14/07,87.519997,88.190002,87.519997,88.07,58.09343,2262500
2/15/07,88.529999,88.580002,88.330002,88.330002,58.264904,893800
2/16/07,88.589996,88.720001,88.480003,88.639999,58.469402,1476700
2/20/07,88.5,88.849998,88.5,88.839996,58.601318,847400
2/21/07,88.529999,88.699997,88.480003,88.690002,58.502396,379800
2/22/07,88.410004,88.449997,88.089996,88.209999,58.185764,485200
2/23/07,88.529999,88.940002,88.489998,88.839996,58.601318,735700
2/26/07,89.150002,89.440002,89.110001,89.43,58.99054,763400
2/27/07,89.739998,91.260002,89.599998,90.559998,59.735901,3243200
2/28/07,90.160004,90.470001,89.889999,90.150002,59.465446,1701900
3/1/07,90.279999,90.43,89.650002,89.75,59.427719,2423900
3/2/07,89.959999,90.480003,89.669998,90.199997,59.725655,1619800
3/5/07,90.480003,90.5,90.059998,90.349998,59.824978,1505200
3/6/07,90.059998,90.360001,89.989998,90.080002,59.646206,837400
3/7/07,90.080002,90.5,89.980003,90.43,59.877964,915400
3/8/07,90.290001,90.419998,90.110001,90.349998,59.824978,574700
3/9/07,89.379997,89.900002,89.190002,89.400002,59.195942,1534700
3/12/07,89.730003,89.980003,89.68,89.75,59.427719,594400
3/13/07,90.230003,90.339996,89.980003,90.290001,59.785267,553800
3/14/07,90.150002,90.540001,89.839996,89.879997,59.513775,1698100
3/15/07,89.760002,89.959999,89.669998,89.870003,59.507179,394900
3/16/07,89.669998,89.919998,89.650002,89.849998,59.493877,623800
3/19/07,89.580002,89.699997,89.519997,89.660004,59.368111,693900
3/20/07,89.910004,89.949997,89.690002,89.709999,59.401169,768400
3/21/07,89.379997,90.089996,88.690002,89.75,59.427719,1513400
3/22/07,89.480003,89.480003,88.830002,89.040001,58.957581,1484300
3/23/07,89.190002,89.199997,88.779999,88.790001,58.791985,1679700
3/26/07,88.620003,89.269997,88.5,88.900002,58.864826,763600
3/27/07,88.639999,88.809998,88.559998,88.75,58.765591,619800
3/28/07,88.910004,89.110001,88.410004,88.57,58.646374,816900
3/29/07,88.540001,88.669998,88.32,88.449997,58.566933,823000
3/30/07,88.650002,88.919998,88.220001,88.279999,58.454346,2015100
4/2/07,88.110001,88.220001,88.010002,88.099998,58.551342,579600
4/3/07,88.019997,88.169998,87.980003,87.989998,58.478302,617000
4/4/07,88.169998,88.339996,87.900002,88.080002,58.538048,576900
4/5/07,88.099998,88.120003,87.709999,87.75,58.318764,436400
4/9/07,87.279999,87.309998,87.129997,87.169998,57.933289,1283900
4/10/07,87.389999,87.550003,87.309998,87.43,58.106098,674400
4/11/07,87.470001,87.580002,87.279999,87.370003,58.0662,476200
4/12/07,87.5,87.57,87.279999,87.389999,58.079468,495100
4/13/07,87.410004,87.470001,87.010002,87.120003,57.900051,557800
4/16/07,87.400002,87.68,87.400002,87.599998,58.219078,833600
4/17/07,87.889999,88.160004,87.839996,88.089996,58.544727,1254200
4/18/07,88.370003,88.559998,88.360001,88.529999,58.837147,450800
4/19/07,88.660004,88.709999,88.199997,88.379997,58.737434,1305900
4/20/07,88.449997,88.449997,88.059998,88.150002,58.584583,664500
4/23/07,88.139999,88.589996,88.040001,88.470001,58.797291,419000
4/24/07,88.449997,88.82,88.449997,88.800003,59.016594,881300
4/25/07,88.57,88.790001,88.110001,88.489998,58.810608,569000
4/26/07,88.43,88.43,87.849998,87.849998,58.385216,2048400
4/27/07,88.010002,88.050003,87.779999,87.830002,58.371948,428700
4/30/07,88.330002,88.75,88.25,88.75,58.983372,485700
5/1/07,88.580002,88.639999,88.110001,88.489998,59.026073,487200
5/2/07,88.440002,88.480003,88.290001,88.440002,58.992725,443900
5/3/07,88.370003,88.370003,88.010002,88.239998,58.859306,427000
5/4/07,88.519997,88.639999,88.5,88.599998,59.099434,262000
5/7/07,88.699997,88.849998,88.669998,88.839996,59.259544,210200
5/8/07,89.010002,89.010002,88.639999,88.639999,59.126083,488400
5/9/07,88.650002,88.660004,88.260002,88.290001,58.892654,634900
5/10/07,88.400002,88.589996,88.309998,88.5,59.032757,519500
5/11/07,88.639999,88.699997,88.129997,88.190002,58.825935,1238400
5/14/07,88.230003,88.279999,87.959999,87.959999,58.672501,315200
5/15/07,88.190002,88.209999,87.660004,87.93,58.652485,382400
5/16/07,87.860001,88,87.830002,87.870003,58.612503,599500
5/17/07,87.599998,87.720001,87.410004,87.510002,58.372364,397000
5/18/07,87.349998,87.5,86.879997,86.93,57.985489,856500
5/21/07,86.93,87.239998,86.830002,87.190002,58.158936,821100
5/22/07,87.18,87.199997,86.68,86.739998,57.858765,920200
5/23/07,86.839996,86.839996,86.309998,86.489998,57.691982,914500
5/24/07,86.459999,86.589996,85.959999,86.57,57.745377,1598200
5/25/07,86.400002,86.610001,86.330002,86.370003,57.611961,754900
5/29/07,86.510002,86.57,85.830002,86.360001,57.605259,1055700
5/30/07,86.790001,86.790001,86.389999,86.540001,57.72533,612000
5/31/07,86.559998,86.580002,86.040001,86.379997,57.618633,1725900
6/1/07,85.900002,86.839996,85.540001,85.589996,57.315895,1694300
6/4/07,85.830002,86.019997,85.669998,85.980003,57.577129,877700
6/5/07,85.889999,85.940002,85.379997,85.440002,57.215469,1145400
6/6/07,85.360001,85.540001,85.260002,85.400002,57.188702,1129200
6/7/07,84.629997,84.709999,83.730003,83.870003,56.164135,5010400
6/8/07,83.610001,84.120003,83.360001,83.800003,56.117241,5307600
6/11/07,83.489998,83.889999,83.260002,83.559998,55.956547,2043800
6/12/07,82.910004,83.419998,82.199997,82.349998,55.146198,9043900
6/13/07,82.699997,83.760002,82.650002,83.330002,55.802513,8751200
6/14/07,83.139999,83.709999,83.050003,83.120003,55.661877,3384700
6/15/07,83.419998,83.730003,83.199997,83.690002,56.043579,5827200
6/18/07,83.629997,83.650002,82.239998,83.519997,55.929737,17704600
6/19/07,83.82,84.449997,83.720001,84.300003,56.452106,4620100
6/20/07,84.019997,84.080002,83.589996,83.620003,55.996712,3031700
6/21/07,83.540001,83.699997,83.209999,83.220001,55.728836,850400
6/22/07,83.050003,83.769997,82.949997,83.760002,56.090462,2118900
6/25/07,84.150002,84.349998,83.959999,84.220001,56.398506,1323500
6/26/07,84.290001,84.32,83.970001,84.239998,56.41188,2187800
6/27/07,84.610001,84.739998,84.199997,84.32,56.465443,6109300
